partNumber,nps,pressureClass,material,thicknessLabel,thicknessIn,pricePerLb,actualWeightLbs,adjustedWeightLbs,wholesalePrice,listPrice
PB304-CX900T3/16S3/4,"3/4""",900,304,"3/16""",0.1875,5.55,0.51,0.71,39,43
PBSA36-CX900T3/16S3/4,"3/4""",900,SA-36,"3/16""",0.1875,1.87,0.48,0.67,36,40
PBSA516-70-CX900T3/16S3/4,"3/4""",900,SA-516-70,"3/16""",0.1875,2.18,0.48,0.67,36,40
PB304L-CX900T3/16S3/4,"3/4""",900,304L,"3/16""",0.1875,6.01,0.51,0.71,39,43
PB316L-CX900T3/16S3/4,"3/4""",900,316L,"3/16""",0.1875,7.48,0.51,0.71,40,44
PBAL6061-CX900T3/16S3/4,"3/4""",900,AL-6061,"3/16""",0.1875,5.1,0.17,0.24,36,40
PB304-CX900T1/4S3/4,"3/4""",900,304,"1/4""",0.25,5.55,0.67,0.94,40,44
PBSA36-CX900T1/4S3/4,"3/4""",900,SA-36,"1/4""",0.25,1.87,0.65,0.91,37,41
PBSA516-70-CX900T1/4S3/4,"3/4""",900,SA-516-70,"1/4""",0.25,2.18,0.65,0.91,37,41
PB304L-CX900T1/4S3/4,"3/4""",900,304L,"1/4""",0.25,6.01,0.67,0.94,40,44
PB316L-CX900T1/4S3/4,"3/4""",900,316L,"1/4""",0.25,7.48,0.68,0.95,42,47
PBAL6061-CX900T1/4S3/4,"3/4""",900,AL-6061,"1/4""",0.25,5.1,0.23,0.32,36,40
PB304-CX900T5/16S3/4,"3/4""",900,304,"5/16""",0.3125,5.55,0.84,1.18,41,46
PBSA36-CX900T5/16S3/4,"3/4""",900,SA-36,"5/16""",0.3125,1.87,0.81,1.13,37,41
PBSA516-70-CX900T5/16S3/4,"3/4""",900,SA-516-70,"5/16""",0.3125,2.18,0.81,1.13,37,41
PB304L-CX900T5/16S3/4,"3/4""",900,304L,"5/16""",0.3125,6.01,0.84,1.18,42,47
PB316L-CX900T5/16S3/4,"3/4""",900,316L,"5/16""",0.3125,7.48,0.85,1.19,44,49
PBAL6061-CX900T5/16S3/4,"3/4""",900,AL-6061,"5/16""",0.3125,5.1,0.28,0.39,37,41
PB304-CX900T3/8S3/4,"3/4""",900,304,"3/8""",0.375,5.55,1.01,1.41,43,48
PBSA36-CX900T3/8S3/4,"3/4""",900,SA-36,"3/8""",0.375,1.87,0.97,1.36,37,41
PBSA516-70-CX900T3/8S3/4,"3/4""",900,SA-516-70,"3/8""",0.375,2.18,0.97,1.36,38,42
PB304L-CX900T3/8S3/4,"3/4""",900,304L,"3/8""",0.375,6.01,1.01,1.41,43,48
PB316L-CX900T3/8S3/4,"3/4""",900,316L,"3/8""",0.375,7.48,1.02,1.43,46,51
PBAL6061-CX900T3/8S3/4,"3/4""",900,AL-6061,"3/8""",0.375,5.1,0.34,0.48,37,41
PB304-CX900T1/2S3/4,"3/4""",900,304,"1/2""",0.5,5.55,1.35,1.89,45,50
PBSA36-CX900T1/2S3/4,"3/4""",900,SA-36,"1/2""",0.5,1.87,1.29,1.81,38,42
PBSA516-70-CX900T1/2S3/4,"3/4""",900,SA-516-70,"1/2""",0.5,2.18,1.29,1.81,39,43
PB304L-CX900T1/2S3/4,"3/4""",900,304L,"1/2""",0.5,6.01,1.35,1.89,46,51
PB316L-CX900T1/2S3/4,"3/4""",900,316L,"1/2""",0.5,7.48,1.36,1.9,49,54
PBAL6061-CX900T1/2S3/4,"3/4""",900,AL-6061,"1/2""",0.5,5.1,0.45,0.63,38,42
PB304-CX900T5/8S3/4,"3/4""",900,304,"5/8""",0.625,5.55,1.69,2.37,48,53
PBSA36-CX900T5/8S3/4,"3/4""",900,SA-36,"5/8""",0.625,1.87,1.61,2.25,39,43
PBSA516-70-CX900T5/8S3/4,"3/4""",900,SA-516-70,"5/8""",0.625,2.18,1.61,2.25,40,44
PB304L-CX900T5/8S3/4,"3/4""",900,304L,"5/8""",0.625,6.01,1.69,2.37,49,54
PB316L-CX900T5/8S3/4,"3/4""",900,316L,"5/8""",0.625,7.48,1.7,2.38,53,59
PBAL6061-CX900T5/8S3/4,"3/4""",900,AL-6061,"5/8""",0.625,5.1,0.57,0.8,39,43
PB304-CX900T3/4S3/4,"3/4""",900,304,"3/4""",0.75,5.55,2.02,2.83,51,57
PBSA36-CX900T3/4S3/4,"3/4""",900,SA-36,"3/4""",0.75,1.87,1.94,2.72,40,44
PBSA516-70-CX900T3/4S3/4,"3/4""",900,SA-516-70,"3/4""",0.75,2.18,1.94,2.72,41,46
PB304L-CX900T3/4S3/4,"3/4""",900,304L,"3/4""",0.75,6.01,2.02,2.83,52,58
PB316L-CX900T3/4S3/4,"3/4""",900,316L,"3/4""",0.75,7.48,2.04,2.86,56,62
PBAL6061-CX900T3/4S3/4,"3/4""",900,AL-6061,"3/4""",0.75,5.1,0.68,0.95,40,44
PB304-CX900T7/8S3/4,"3/4""",900,304,"7/8""",0.875,5.55,2.36,3.3,53,59
PBSA36-CX900T7/8S3/4,"3/4""",900,SA-36,"7/8""",0.875,1.87,2.26,3.16,41,46
PBSA516-70-CX900T7/8S3/4,"3/4""",900,SA-516-70,"7/8""",0.875,2.18,2.26,3.16,42,47
PB304L-CX900T7/8S3/4,"3/4""",900,304L,"7/8""",0.875,6.01,2.36,3.3,55,61
PB316L-CX900T7/8S3/4,"3/4""",900,316L,"7/8""",0.875,7.48,2.39,3.35,60,66
PBAL6061-CX900T7/8S3/4,"3/4""",900,AL-6061,"7/8""",0.875,5.1,0.8,1.12,41,46
PB304-CX900T1S3/4,"3/4""",900,304,"1""",1,5.55,2.7,3.78,56,62
PBSA36-CX900T1S3/4,"3/4""",900,SA-36,"1""",1,1.87,2.58,3.61,42,47
PBSA516-70-CX900T1S3/4,"3/4""",900,SA-516-70,"1""",1,2.18,2.58,3.61,43,48
PB304L-CX900T1S3/4,"3/4""",900,304L,"1""",1,6.01,2.7,3.78,58,64
PB316L-CX900T1S3/4,"3/4""",900,316L,"1""",1,7.48,2.73,3.82,63,70
PBAL6061-CX900T1S3/4,"3/4""",900,AL-6061,"1""",1,5.1,0.91,1.27,41,46
PB304-CX900T1-1/8S3/4,"3/4""",900,304,"1-1/8""",1.125,5.55,3.03,4.24,58,64
PBSA36-CX900T1-1/8S3/4,"3/4""",900,SA-36,"1-1/8""",1.125,1.87,2.9,4.06,42,47
PBSA516-70-CX900T1-1/8S3/4,"3/4""",900,SA-516-70,"1-1/8""",1.125,2.18,2.9,4.06,44,49
PB304L-CX900T1-1/8S3/4,"3/4""",900,304L,"1-1/8""",1.125,6.01,3.03,4.24,60,66
PB316L-CX900T1-1/8S3/4,"3/4""",900,316L,"1-1/8""",1.125,7.48,3.07,4.3,67,74
PBAL6061-CX900T1-1/8S3/4,"3/4""",900,AL-6061,"1-1/8""",1.125,5.1,1.02,1.43,42,47
PB304-CX900T1-1/4S3/4,"3/4""",900,304,"1-1/4""",1.25,5.55,3.37,4.72,61,68
PBSA36-CX900T1-1/4S3/4,"3/4""",900,SA-36,"1-1/4""",1.25,1.87,3.23,4.52,43,48
PBSA516-70-CX900T1-1/4S3/4,"3/4""",900,SA-516-70,"1-1/4""",1.25,2.18,3.23,4.52,45,50
PB304L-CX900T1-1/4S3/4,"3/4""",900,304L,"1-1/4""",1.25,6.01,3.37,4.72,63,70
PB316L-CX900T1-1/4S3/4,"3/4""",900,316L,"1-1/4""",1.25,7.48,3.41,4.77,71,79
PBAL6061-CX900T1-1/4S3/4,"3/4""",900,AL-6061,"1-1/4""",1.25,5.1,1.14,1.6,43,48
PB304-CX900T1-3/8S3/4,"3/4""",900,304,"1-3/8""",1.375,5.55,3.71,5.19,64,71
PBSA36-CX900T1-3/8S3/4,"3/4""",900,SA-36,"1-3/8""",1.375,1.87,3.55,4.97,44,49
PBSA516-70-CX900T1-3/8S3/4,"3/4""",900,SA-516-70,"1-3/8""",1.375,2.18,3.55,4.97,46,51
PB304L-CX900T1-3/8S3/4,"3/4""",900,304L,"1-3/8""",1.375,6.01,3.71,5.19,66,73
PB316L-CX900T1-3/8S3/4,"3/4""",900,316L,"1-3/8""",1.375,7.48,3.75,5.25,74,82
PBAL6061-CX900T1-3/8S3/4,"3/4""",900,AL-6061,"1-3/8""",1.375,5.1,1.25,1.75,44,49
PB304-CX900T1-1/2S3/4,"3/4""",900,304,"1-1/2""",1.5,5.55,4.04,5.66,66,73
PBSA36-CX900T1-1/2S3/4,"3/4""",900,SA-36,"1-1/2""",1.5,1.87,3.87,5.42,45,50
PBSA516-70-CX900T1-1/2S3/4,"3/4""",900,SA-516-70,"1-1/2""",1.5,2.18,3.87,5.42,47,52
PB304L-CX900T1-1/2S3/4,"3/4""",900,304L,"1-1/2""",1.5,6.01,4.04,5.66,69,76
PB316L-CX900T1-1/2S3/4,"3/4""",900,316L,"1-1/2""",1.5,7.48,4.09,5.73,78,86
PBAL6061-CX900T1-1/2S3/4,"3/4""",900,AL-6061,"1-1/2""",1.5,5.1,1.36,1.9,45,50
PB304-CX900T1-5/8S3/4,"3/4""",900,304,"1-5/8""",1.625,5.55,4.38,6.13,69,76
PBSA36-CX900T1-5/8S3/4,"3/4""",900,SA-36,"1-5/8""",1.625,1.87,4.19,5.87,46,51
PBSA516-70-CX900T1-5/8S3/4,"3/4""",900,SA-516-70,"1-5/8""",1.625,2.18,4.19,5.87,48,53
PB304L-CX900T1-5/8S3/4,"3/4""",900,304L,"1-5/8""",1.625,6.01,4.38,6.13,72,80
PB316L-CX900T1-5/8S3/4,"3/4""",900,316L,"1-5/8""",1.625,7.48,4.43,6.2,81,90
PBAL6061-CX900T1-5/8S3/4,"3/4""",900,AL-6061,"1-5/8""",1.625,5.1,1.48,2.07,45,50
PB304-CX900T1-3/4S3/4,"3/4""",900,304,"1-3/4""",1.75,5.55,4.72,6.61,72,80
PBSA36-CX900T1-3/4S3/4,"3/4""",900,SA-36,"1-3/4""",1.75,1.87,4.52,6.33,47,52
PBSA516-70-CX900T1-3/4S3/4,"3/4""",900,SA-516-70,"1-3/4""",1.75,2.18,4.52,6.33,49,54
PB304L-CX900T1-3/4S3/4,"3/4""",900,304L,"1-3/4""",1.75,6.01,4.72,6.61,75,83
PB316L-CX900T1-3/4S3/4,"3/4""",900,316L,"1-3/4""",1.75,7.48,4.77,6.68,85,94
PBAL6061-CX900T1-3/4S3/4,"3/4""",900,AL-6061,"1-3/4""",1.75,5.1,1.59,2.23,46,51
PB304-CX900T1-7/8S3/4,"3/4""",900,304,"1-7/8""",1.875,5.55,5.06,7.08,74,82
PBSA36-CX900T1-7/8S3/4,"3/4""",900,SA-36,"1-7/8""",1.875,1.87,4.84,6.78,48,53
PBSA516-70-CX900T1-7/8S3/4,"3/4""",900,SA-516-70,"1-7/8""",1.875,2.18,4.84,6.78,50,56
PB304L-CX900T1-7/8S3/4,"3/4""",900,304L,"1-7/8""",1.875,6.01,5.06,7.08,77,85
PB316L-CX900T1-7/8S3/4,"3/4""",900,316L,"1-7/8""",1.875,7.48,5.11,7.15,88,97
PBAL6061-CX900T1-7/8S3/4,"3/4""",900,AL-6061,"1-7/8""",1.875,5.1,1.7,2.38,47,52
PB304-CX900T2S3/4,"3/4""",900,304,"2""",2,5.55,5.39,7.55,77,85
PBSA36-CX900T2S3/4,"3/4""",900,SA-36,"2""",2,1.87,5.16,7.22,48,53
PBSA516-70-CX900T2S3/4,"3/4""",900,SA-516-70,"2""",2,2.18,5.16,7.22,51,57
PB304L-CX900T2S3/4,"3/4""",900,304L,"2""",2,6.01,5.39,7.55,80,88
PB316L-CX900T2S3/4,"3/4""",900,316L,"2""",2,7.48,5.45,7.63,92,102
PBAL6061-CX900T2S3/4,"3/4""",900,AL-6061,"2""",2,5.1,1.82,2.55,48,53
PB304-CX900T2-1/4S3/4,"3/4""",900,304,"2-1/4""",2.25,5.55,6.07,8.5,82,91
PBSA36-CX900T2-1/4S3/4,"3/4""",900,SA-36,"2-1/4""",2.25,1.87,5.81,8.13,50,56
PBSA516-70-CX900T2-1/4S3/4,"3/4""",900,SA-516-70,"2-1/4""",2.25,2.18,5.81,8.13,53,59
PB304L-CX900T2-1/4S3/4,"3/4""",900,304L,"2-1/4""",2.25,6.01,6.07,8.5,86,95
PB316L-CX900T2-1/4S3/4,"3/4""",900,316L,"2-1/4""",2.25,7.48,6.13,8.58,99,109
PBAL6061-CX900T2-1/4S3/4,"3/4""",900,AL-6061,"2-1/4""",2.25,5.1,2.05,2.87,49,54
PB304-CX900T2-1/2S3/4,"3/4""",900,304,"2-1/2""",2.5,5.55,6.74,9.44,87,96
PBSA36-CX900T2-1/2S3/4,"3/4""",900,SA-36,"2-1/2""",2.5,1.87,6.45,9.03,52,58
PBSA516-70-CX900T2-1/2S3/4,"3/4""",900,SA-516-70,"2-1/2""",2.5,2.18,6.45,9.03,55,61
PB304L-CX900T2-1/2S3/4,"3/4""",900,304L,"2-1/2""",2.5,6.01,6.74,9.44,92,102
PB316L-CX900T2-1/2S3/4,"3/4""",900,316L,"2-1/2""",2.5,7.48,6.82,9.55,106,117
PBAL6061-CX900T2-1/2S3/4,"3/4""",900,AL-6061,"2-1/2""",2.5,5.1,2.27,3.18,51,57
PB304-CX900T3S3/4,"3/4""",900,304,"3""",3,5.55,8.09,11.33,98,108
PBSA36-CX900T3S3/4,"3/4""",900,SA-36,"3""",3,1.87,7.74,10.84,55,61
PBSA516-70-CX900T3S3/4,"3/4""",900,SA-516-70,"3""",3,2.18,7.74,10.84,58,64
PB304L-CX900T3S3/4,"3/4""",900,304L,"3""",3,6.01,8.09,11.33,103,114
PB316L-CX900T3S3/4,"3/4""",900,316L,"3""",3,7.48,8.18,11.45,120,132
PBAL6061-CX900T3S3/4,"3/4""",900,AL-6061,"3""",3,5.1,2.73,3.82,54,60
PB304-CX900T11GAS1,"1""",900,304,11 Gauge,0.1196,5.55,0.39,0.55,38,42
PBSA36-CX900T11GAS1,"1""",900,SA-36,11 Gauge,0.1196,1.87,0.38,0.53,36,40
PBSA516-70-CX900T11GAS1,"1""",900,SA-516-70,11 Gauge,0.1196,2.18,0.38,0.53,36,40
PB304L-CX900T11GAS1,"1""",900,304L,11 Gauge,0.1196,6.01,0.39,0.55,38,42
PB316L-CX900T11GAS1,"1""",900,316L,11 Gauge,0.1196,7.48,0.4,0.56,39,43
PBAL6061-CX900T11GAS1,"1""",900,AL-6061,11 Gauge,0.1196,5.1,0.13,0.18,36,40
PB304-CX900T1/8S1,"1""",900,304,"1/8""",0.125,5.55,0.41,0.57,38,42
PBSA36-CX900T1/8S1,"1""",900,SA-36,"1/8""",0.125,1.87,0.39,0.55,36,40
PBSA516-70-CX900T1/8S1,"1""",900,SA-516-70,"1/8""",0.125,2.18,0.39,0.55,36,40
PB304L-CX900T1/8S1,"1""",900,304L,"1/8""",0.125,6.01,0.41,0.57,38,42
PB316L-CX900T1/8S1,"1""",900,316L,"1/8""",0.125,7.48,0.41,0.57,39,43
PBAL6061-CX900T1/8S1,"1""",900,AL-6061,"1/8""",0.125,5.1,0.14,0.2,36,40
PB304-CX900T3/16S1,"1""",900,304,"3/16""",0.1875,5.55,0.61,0.85,40,44
PBSA36-CX900T3/16S1,"1""",900,SA-36,"3/16""",0.1875,1.87,0.59,0.83,36,40
PBSA516-70-CX900T3/16S1,"1""",900,SA-516-70,"3/16""",0.1875,2.18,0.59,0.83,37,41
PB304L-CX900T3/16S1,"1""",900,304L,"3/16""",0.1875,6.01,0.61,0.85,40,44
PB316L-CX900T3/16S1,"1""",900,316L,"3/16""",0.1875,7.48,0.62,0.87,41,46
PBAL6061-CX900T3/16S1,"1""",900,AL-6061,"3/16""",0.1875,5.1,0.21,0.29,36,40
PB304-CX900T1/4S1,"1""",900,304,"1/4""",0.25,5.55,0.82,1.15,41,46
PBSA36-CX900T1/4S1,"1""",900,SA-36,"1/4""",0.25,1.87,0.78,1.09,37,41
PBSA516-70-CX900T1/4S1,"1""",900,SA-516-70,"1/4""",0.25,2.18,0.78,1.09,37,41
PB304L-CX900T1/4S1,"1""",900,304L,"1/4""",0.25,6.01,0.82,1.15,42,47
PB316L-CX900T1/4S1,"1""",900,316L,"1/4""",0.25,7.48,0.83,1.16,44,49
PBAL6061-CX900T1/4S1,"1""",900,AL-6061,"1/4""",0.25,5.1,0.28,0.39,37,41
PB304-CX900T5/16S1,"1""",900,304,"5/16""",0.3125,5.55,1.02,1.43,43,48
PBSA36-CX900T5/16S1,"1""",900,SA-36,"5/16""",0.3125,1.87,0.98,1.37,37,41
PBSA516-70-CX900T5/16S1,"1""",900,SA-516-70,"5/16""",0.3125,2.18,0.98,1.37,38,42
PB304L-CX900T5/16S1,"1""",900,304L,"5/16""",0.3125,6.01,1.02,1.43,43,48
PB316L-CX900T5/16S1,"1""",900,316L,"5/16""",0.3125,7.48,1.04,1.46,46,51
PBAL6061-CX900T5/16S1,"1""",900,AL-6061,"5/16""",0.3125,5.1,0.35,0.49,37,41
PB304-CX900T3/8S1,"1""",900,304,"3/8""",0.375,5.55,1.23,1.72,44,49
PBSA36-CX900T3/8S1,"1""",900,SA-36,"3/8""",0.375,1.87,1.18,1.65,38,42
PBSA516-70-CX900T3/8S1,"1""",900,SA-516-70,"3/8""",0.375,2.18,1.18,1.65,38,42
PB304L-CX900T3/8S1,"1""",900,304L,"3/8""",0.375,6.01,1.23,1.72,45,50
PB316L-CX900T3/8S1,"1""",900,316L,"3/8""",0.375,7.48,1.24,1.74,48,53
PBAL6061-CX900T3/8S1,"1""",900,AL-6061,"3/8""",0.375,5.1,0.41,0.57,38,42
PB304-CX900T1/2S1,"1""",900,304,"1/2""",0.5,5.55,1.64,2.3,48,53
PBSA36-CX900T1/2S1,"1""",900,SA-36,"1/2""",0.5,1.87,1.57,2.2,39,43
PBSA516-70-CX900T1/2S1,"1""",900,SA-516-70,"1/2""",0.5,2.18,1.57,2.2,40,44
PB304L-CX900T1/2S1,"1""",900,304L,"1/2""",0.5,6.01,1.64,2.3,49,54
PB316L-CX900T1/2S1,"1""",900,316L,"1/2""",0.5,7.48,1.66,2.32,52,58
PBAL6061-CX900T1/2S1,"1""",900,AL-6061,"1/2""",0.5,5.1,0.55,0.77,39,43
PB304-CX900T5/8S1,"1""",900,304,"5/8""",0.625,5.55,2.05,2.87,51,57
PBSA36-CX900T5/8S1,"1""",900,SA-36,"5/8""",0.625,1.87,1.96,2.74,40,44
PBSA516-70-CX900T5/8S1,"1""",900,SA-516-70,"5/8""",0.625,2.18,1.96,2.74,41,46
PB304L-CX900T5/8S1,"1""",900,304L,"5/8""",0.625,6.01,2.05,2.87,52,58
PB316L-CX900T5/8S1,"1""",900,316L,"5/8""",0.625,7.48,2.07,2.9,57,63
PBAL6061-CX900T5/8S1,"1""",900,AL-6061,"5/8""",0.625,5.1,0.69,0.97,40,44
PB304-CX900T3/4S1,"1""",900,304,"3/4""",0.75,5.55,2.46,3.44,54,60
PBSA36-CX900T3/4S1,"1""",900,SA-36,"3/4""",0.75,1.87,2.35,3.29,41,46
PBSA516-70-CX900T3/4S1,"1""",900,SA-516-70,"3/4""",0.75,2.18,2.35,3.29,42,47
PB304L-CX900T3/4S1,"1""",900,304L,"3/4""",0.75,6.01,2.46,3.44,56,62
PB316L-CX900T3/4S1,"1""",900,316L,"3/4""",0.75,7.48,2.49,3.49,61,68
PBAL6061-CX900T3/4S1,"1""",900,AL-6061,"3/4""",0.75,5.1,0.83,1.16,41,46
PB304-CX900T7/8S1,"1""",900,304,"7/8""",0.875,5.55,2.87,4.02,57,63
PBSA36-CX900T7/8S1,"1""",900,SA-36,"7/8""",0.875,1.87,2.75,3.85,42,47
PBSA516-70-CX900T7/8S1,"1""",900,SA-516-70,"7/8""",0.875,2.18,2.75,3.85,43,48
PB304L-CX900T7/8S1,"1""",900,304L,"7/8""",0.875,6.01,2.87,4.02,59,65
PB316L-CX900T7/8S1,"1""",900,316L,"7/8""",0.875,7.48,2.9,4.06,65,72
PBAL6061-CX900T7/8S1,"1""",900,AL-6061,"7/8""",0.875,5.1,0.97,1.36,42,47
PB304-CX900T1S1,"1""",900,304,"1""",1,5.55,3.28,4.59,60,66
PBSA36-CX900T1S1,"1""",900,SA-36,"1""",1,1.87,3.14,4.4,43,48
PBSA516-70-CX900T1S1,"1""",900,SA-516-70,"1""",1,2.18,3.14,4.4,44,49
PB304L-CX900T1S1,"1""",900,304L,"1""",1,6.01,3.28,4.59,62,69
PB316L-CX900T1S1,"1""",900,316L,"1""",1,7.48,3.32,4.65,70,77
PBAL6061-CX900T1S1,"1""",900,AL-6061,"1""",1,5.1,1.11,1.55,43,48
PB304-CX900T1-1/8S1,"1""",900,304,"1-1/8""",1.125,5.55,3.69,5.17,64,71
PBSA36-CX900T1-1/8S1,"1""",900,SA-36,"1-1/8""",1.125,1.87,3.53,4.94,44,49
PBSA516-70-CX900T1-1/8S1,"1""",900,SA-516-70,"1-1/8""",1.125,2.18,3.53,4.94,46,51
PB304L-CX900T1-1/8S1,"1""",900,304L,"1-1/8""",1.125,6.01,3.69,5.17,66,73
PB316L-CX900T1-1/8S1,"1""",900,316L,"1-1/8""",1.125,7.48,3.73,5.22,74,82
PBAL6061-CX900T1-1/8S1,"1""",900,AL-6061,"1-1/8""",1.125,5.1,1.24,1.74,44,49
PB304-CX900T1-1/4S1,"1""",900,304,"1-1/4""",1.25,5.55,4.1,5.74,67,74
PBSA36-CX900T1-1/4S1,"1""",900,SA-36,"1-1/4""",1.25,1.87,3.92,5.49,45,50
PBSA516-70-CX900T1-1/4S1,"1""",900,SA-516-70,"1-1/4""",1.25,2.18,3.92,5.49,47,52
PB304L-CX900T1-1/4S1,"1""",900,304L,"1-1/4""",1.25,6.01,4.1,5.74,69,76
PB316L-CX900T1-1/4S1,"1""",900,316L,"1-1/4""",1.25,7.48,4.15,5.81,78,86
PBAL6061-CX900T1-1/4S1,"1""",900,AL-6061,"1-1/4""",1.25,5.1,1.38,1.93,45,50
PB304-CX900T1-3/8S1,"1""",900,304,"1-3/8""",1.375,5.55,4.51,6.31,70,77
PBSA36-CX900T1-3/8S1,"1""",900,SA-36,"1-3/8""",1.375,1.87,4.32,6.05,46,51
PBSA516-70-CX900T1-3/8S1,"1""",900,SA-516-70,"1-3/8""",1.375,2.18,4.32,6.05,48,53
PB304L-CX900T1-3/8S1,"1""",900,304L,"1-3/8""",1.375,6.01,4.51,6.31,73,81
PB316L-CX900T1-3/8S1,"1""",900,316L,"1-3/8""",1.375,7.48,4.56,6.38,83,92
PBAL6061-CX900T1-3/8S1,"1""",900,AL-6061,"1-3/8""",1.375,5.1,1.52,2.13,46,51
PB304-CX900T1-1/2S1,"1""",900,304,"1-1/2""",1.5,5.55,4.92,6.89,73,81
PBSA36-CX900T1-1/2S1,"1""",900,SA-36,"1-1/2""",1.5,1.87,4.71,6.59,47,52
PBSA516-70-CX900T1-1/2S1,"1""",900,SA-516-70,"1-1/2""",1.5,2.18,4.71,6.59,49,54
PB304L-CX900T1-1/2S1,"1""",900,304L,"1-1/2""",1.5,6.01,4.92,6.89,76,84
PB316L-CX900T1-1/2S1,"1""",900,316L,"1-1/2""",1.5,7.48,4.98,6.97,87,96
PBAL6061-CX900T1-1/2S1,"1""",900,AL-6061,"1-1/2""",1.5,5.1,1.66,2.32,47,52
PB304-CX900T1-5/8S1,"1""",900,304,"1-5/8""",1.625,5.55,5.33,7.46,76,84
PBSA36-CX900T1-5/8S1,"1""",900,SA-36,"1-5/8""",1.625,1.87,5.1,7.14,48,53
PBSA516-70-CX900T1-5/8S1,"1""",900,SA-516-70,"1-5/8""",1.625,2.18,5.1,7.14,50,56
PB304L-CX900T1-5/8S1,"1""",900,304L,"1-5/8""",1.625,6.01,5.33,7.46,80,88
PB316L-CX900T1-5/8S1,"1""",900,316L,"1-5/8""",1.625,7.48,5.39,7.55,91,101
PBAL6061-CX900T1-5/8S1,"1""",900,AL-6061,"1-5/8""",1.625,5.1,1.8,2.52,48,53
PB304-CX900T1-3/4S1,"1""",900,304,"1-3/4""",1.75,5.55,5.74,8.04,79,87
PBSA36-CX900T1-3/4S1,"1""",900,SA-36,"1-3/4""",1.75,1.87,5.49,7.69,49,54
PBSA516-70-CX900T1-3/4S1,"1""",900,SA-516-70,"1-3/4""",1.75,2.18,5.49,7.69,52,58
PB304L-CX900T1-3/4S1,"1""",900,304L,"1-3/4""",1.75,6.01,5.74,8.04,83,92
PB316L-CX900T1-3/4S1,"1""",900,316L,"1-3/4""",1.75,7.48,5.8,8.12,96,106
PBAL6061-CX900T1-3/4S1,"1""",900,AL-6061,"1-3/4""",1.75,5.1,1.94,2.72,49,54
PB304-CX900T1-7/8S1,"1""",900,304,"1-7/8""",1.875,5.55,6.15,8.61,83,92
PBSA36-CX900T1-7/8S1,"1""",900,SA-36,"1-7/8""",1.875,1.87,5.89,8.25,50,56
PBSA516-70-CX900T1-7/8S1,"1""",900,SA-516-70,"1-7/8""",1.875,2.18,5.89,8.25,53,59
PB304L-CX900T1-7/8S1,"1""",900,304L,"1-7/8""",1.875,6.01,6.15,8.61,87,96
PB316L-CX900T1-7/8S1,"1""",900,316L,"1-7/8""",1.875,7.48,6.22,8.71,100,111
PBAL6061-CX900T1-7/8S1,"1""",900,AL-6061,"1-7/8""",1.875,5.1,2.07,2.9,50,56
PB304-CX900T2S1,"1""",900,304,"2""",2,5.55,6.56,9.18,86,95
PBSA36-CX900T2S1,"1""",900,SA-36,"2""",2,1.87,6.28,8.79,51,57
PBSA516-70-CX900T2S1,"1""",900,SA-516-70,"2""",2,2.18,6.28,8.79,54,60
PB304L-CX900T2S1,"1""",900,304L,"2""",2,6.01,6.56,9.18,90,100
PB316L-CX900T2S1,"1""",900,316L,"2""",2,7.48,6.63,9.28,104,115
PBAL6061-CX900T2S1,"1""",900,AL-6061,"2""",2,5.1,2.21,3.09,51,57
PB304-CX900T2-1/4S1,"1""",900,304,"2-1/4""",2.25,5.55,7.38,10.33,92,102
PBSA36-CX900T2-1/4S1,"1""",900,SA-36,"2-1/4""",2.25,1.87,7.06,9.88,53,59
PBSA516-70-CX900T2-1/4S1,"1""",900,SA-516-70,"2-1/4""",2.25,2.18,7.06,9.88,56,62
PB304L-CX900T2-1/4S1,"1""",900,304L,"2-1/4""",2.25,6.01,7.38,10.33,97,107
PB316L-CX900T2-1/4S1,"1""",900,316L,"2-1/4""",2.25,7.48,7.46,10.44,113,125
PBAL6061-CX900T2-1/4S1,"1""",900,AL-6061,"2-1/4""",2.25,5.1,2.49,3.49,53,59
PB304-CX900T2-1/2S1,"1""",900,304,"2-1/2""",2.5,5.55,8.2,11.48,99,109
PBSA36-CX900T2-1/2S1,"1""",900,SA-36,"2-1/2""",2.5,1.87,7.85,10.99,55,61
PBSA516-70-CX900T2-1/2S1,"1""",900,SA-516-70,"2-1/2""",2.5,2.18,7.85,10.99,59,65
PB304L-CX900T2-1/2S1,"1""",900,304L,"2-1/2""",2.5,6.01,8.2,11.48,104,115
PB316L-CX900T2-1/2S1,"1""",900,316L,"2-1/2""",2.5,7.48,8.29,11.61,122,135
PBAL6061-CX900T2-1/2S1,"1""",900,AL-6061,"2-1/2""",2.5,5.1,2.77,3.88,55,61
PB304-CX900T3S1,"1""",900,304,"3""",3,5.55,9.84,13.78,111,123
PBSA36-CX900T3S1,"1""",900,SA-36,"3""",3,1.87,9.42,13.19,60,66
PBSA516-70-CX900T3S1,"1""",900,SA-516-70,"3""",3,2.18,9.42,13.19,64,71
PB304L-CX900T3S1,"1""",900,304L,"3""",3,6.01,9.84,13.78,118,130
PB316L-CX900T3S1,"1""",900,316L,"3""",3,7.48,9.95,13.93,139,153
PBAL6061-CX900T3S1,"1""",900,AL-6061,"3""",3,5.1,3.32,4.65,59,65
